month,day,year,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,age_since_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
10.0,7.0,2014.0,3.0,1.75,2560.0,8400.0,1.0,0.0,0.0,3.0,7.0,1970.0,590.0,1959.0,55.0,98011.0,47.7668,-122.197,1970.0,8400.0,4.6
9.0,1.0,2014.0,3.0,1.5,1050.0,4590.0,1.0,0.0,0.0,3.0,7.0,850.0,200.0,1949.0,65.0,98115.0,47.6943,-122.29,1770.0,5400.0,4.38924
7.0,18.0,2014.0,2.0,1.0,1440.0,43560.0,1.0,0.0,0.0,4.0,7.0,1150.0,290.0,1965.0,49.0,98027.0,47.4916,-122.082,1870.0,56628.0,2.555
5.0,16.0,2014.0,2.0,1.5,1070.0,9643.0,1.0,0.0,0.0,3.0,7.0,1070.0,0.0,1985.0,29.0,98030.0,47.3533,-122.166,1220.0,8386.0,2.527
7.0,17.0,2014.0,3.0,2.0,1550.0,2401.0,2.0,0.0,0.0,3.0,7.0,1550.0,0.0,1996.0,18.0,98103.0,47.6545,-122.348,1550.0,3446.0,4.4
3.0,31.0,2015.0,3.0,2.0,3660.0,22410.0,1.0,0.0,3.0,4.0,9.0,1830.0,1830.0,1947.0,68.0,98117.0,47.6972,-122.4,2680.0,8250.0,12.0
9.0,2.0,2014.0,4.0,2.25,2410.0,4000.0,2.0,0.0,0.0,5.0,8.0,1650.0,760.0,1910.0,104.0,98115.0,47.6727,-122.316,1820.0,4000.0,8.83
10.0,16.0,2014.0,3.0,2.0,1460.0,9759.0,1.0,0.0,0.0,5.0,7.0,1460.0,0.0,1972.0,42.0,98052.0,47.6644,-122.144,1620.0,8421.0,4.95
10.0,29.0,2014.0,3.0,1.5,1610.0,13500.0,1.0,0.0,0.0,3.0,7.0,1060.0,550.0,1970.0,44.0,98155.0,47.7674,-122.31,1540.0,11479.0,3.9
7.0,2.0,2014.0,4.0,1.75,2610.0,21600.0,1.0,0.0,0.0,4.0,8.0,2610.0,0.0,1966.0,48.0,98004.0,47.6245,-122.227,2920.0,20330.0,13.0
5.0,5.0,2014.0,3.0,2.0,1410.0,6030.0,1.5,0.0,0.0,4.0,7.0,1410.0,0.0,1930.0,84.0,98103.0,47.6994,-122.347,1410.0,6300.0,4.18
2.0,24.0,2015.0,4.0,1.75,1520.0,14417.0,1.0,0.0,0.0,4.0,7.0,1520.0,0.0,1968.0,47.0,98065.0,47.526,-121.809,1600.0,10716.0,3.3
4.0,23.0,2015.0,3.0,1.0,1300.0,5880.0,1.0,0.0,0.0,3.0,7.0,1300.0,0.0,1968.0,47.0,98052.0,47.6937,-122.113,1300.0,7700.0,3.3376
8.0,26.0,2014.0,4.0,3.25,3820.0,8114.0,2.0,0.0,0.0,3.0,10.0,3820.0,0.0,2005.0,9.0,98004.0,47.5837,-122.194,2440.0,9195.0,16.2
10.0,6.0,2014.0,3.0,1.5,2100.0,10000.0,1.0,0.0,0.0,4.0,7.0,2100.0,0.0,1954.0,60.0,98198.0,47.4222,-122.331,1300.0,7500.0,2.45
1.0,15.0,2015.0,4.0,2.25,2490.0,7233.0,1.0,0.0,0.0,3.0,8.0,1460.0,1030.0,1978.0,37.0,98023.0,47.3115,-122.396,2000.0,8000.0,2.75
5.0,27.0,2014.0,5.0,4.0,3720.0,15200.0,2.0,0.0,0.0,3.0,10.0,3720.0,0.0,2005.0,9.0,98075.0,47.5956,-122.026,4100.0,19036.0,9.6
7.0,23.0,2014.0,3.0,2.5,1300.0,5150.0,1.5,0.0,0.0,4.0,7.0,1300.0,0.0,1920.0,94.0,98117.0,47.6838,-122.362,1400.0,4017.0,6.9
1.0,29.0,2015.0,3.0,2.75,2650.0,12350.0,1.0,0.0,0.0,4.0,7.0,1470.0,1180.0,1975.0,40.0,98028.0,47.7669,-122.268,1950.0,14075.0,4.85
6.0,23.0,2014.0,5.0,2.5,3390.0,9760.0,1.0,0.0,0.0,5.0,8.0,1750.0,1640.0,1978.0,36.0,98058.0,47.4462,-122.137,2360.0,9600.0,4.6
12.0,2.0,2014.0,4.0,2.5,2240.0,7245.0,1.0,0.0,0.0,4.0,7.0,1140.0,1100.0,1972.0,42.0,98034.0,47.7161,-122.17,1740.0,7350.0,4.75
4.0,10.0,2015.0,4.0,2.5,3540.0,9349.0,2.0,0.0,0.0,3.0,10.0,3540.0,0.0,2003.0,12.0,98052.0,47.7046,-122.107,3280.0,7546.0,8.99
11.0,17.0,2014.0,3.0,2.5,2690.0,17461.0,2.0,0.0,3.0,3.0,10.0,2690.0,0.0,1997.0,17.0,98074.0,47.654,-122.088,3610.0,16887.0,8.05
6.0,3.0,2014.0,2.0,2.5,2680.0,11214.0,1.0,0.0,0.0,3.0,9.0,2680.0,0.0,2006.0,8.0,98053.0,47.7078,-122.019,2305.0,6908.0,9.3
2.0,25.0,2015.0,5.0,1.75,1950.0,8720.0,1.0,0.0,0.0,3.0,7.0,1050.0,900.0,1962.0,53.0,98001.0,47.3381,-122.289,1660.0,8030.0,2.74
7.0,7.0,2014.0,5.0,2.0,2800.0,17788.0,1.0,0.0,0.0,4.0,8.0,1400.0,1400.0,1963.0,51.0,98033.0,47.6719,-122.163,1760.0,18282.0,6.65
7.0,24.0,2014.0,4.0,2.75,3210.0,6825.0,1.0,0.0,0.0,5.0,7.0,1810.0,1400.0,1975.0,39.0,98034.0,47.7338,-122.169,1840.0,8000.0,5.8
12.0,9.0,2014.0,4.0,2.5,1790.0,5257.0,2.0,0.0,0.0,3.0,7.0,1790.0,0.0,1996.0,18.0,98030.0,47.3849,-122.204,1680.0,5320.0,2.511
8.0,25.0,2014.0,2.0,1.75,1210.0,3000.0,1.0,0.0,0.0,5.0,7.0,910.0,300.0,1906.0,108.0,98117.0,47.6789,-122.365,1260.0,3000.0,4.3995
6.0,23.0,2014.0,4.0,2.5,2650.0,30500.0,1.0,0.0,0.0,4.0,8.0,1680.0,970.0,1960.0,54.0,98029.0,47.5535,-122.028,2650.0,30500.0,7.15
7.0,20.0,2014.0,4.0,1.0,1310.0,6000.0,1.5,0.0,0.0,3.0,7.0,1310.0,0.0,1940.0,74.0,98144.0,47.5822,-122.295,1630.0,6000.0,3.7
7.0,10.0,2014.0,4.0,2.0,2090.0,6630.0,1.0,0.0,0.0,3.0,7.0,1070.0,1020.0,1974.0,40.0,98178.0,47.5077,-122.268,1550.0,7980.0,2.0
9.0,18.0,2014.0,3.0,1.0,1320.0,5500.0,1.0,0.0,0.0,3.0,7.0,1320.0,0.0,1955.0,59.0,98116.0,47.5705,-122.398,1480.0,5250.0,4.2
7.0,22.0,2014.0,4.0,2.5,2810.0,4500.0,2.0,0.0,0.0,3.0,9.0,2810.0,0.0,2014.0,0.0,98038.0,47.3552,-122.023,2980.0,5046.0,5.1838
10.0,22.0,2014.0,2.0,1.75,1070.0,9750.0,1.5,0.0,0.0,3.0,7.0,1070.0,0.0,1995.0,19.0,98014.0,47.7131,-121.319,970.0,9750.0,2.41
5.0,10.0,2014.0,3.0,2.5,1350.0,1250.0,3.0,0.0,0.0,3.0,8.0,1270.0,80.0,2006.0,8.0,98136.0,47.5491,-122.387,1350.0,886.0,3.9495
3.0,19.0,2015.0,3.0,1.0,1864.0,6978.0,1.0,0.0,0.0,4.0,7.0,1864.0,0.0,1958.0,57.0,98002.0,47.285,-122.206,990.0,8000.0,2.35
1.0,23.0,2015.0,4.0,2.5,3510.0,24604.0,2.0,0.0,0.0,3.0,10.0,3510.0,0.0,1997.0,18.0,98053.0,47.6772,-122.056,3530.0,26673.0,7.82
1.0,26.0,2015.0,3.0,2.0,1650.0,7930.0,1.0,0.0,0.0,4.0,7.0,1650.0,0.0,1989.0,26.0,98038.0,47.3617,-122.05,1510.0,7930.0,2.51
4.0,22.0,2015.0,2.0,1.0,760.0,6000.0,1.0,0.0,0.0,3.0,6.0,760.0,0.0,1942.0,73.0,98199.0,47.646,-122.384,1360.0,6000.0,3.75
4.0,22.0,2015.0,5.0,2.75,2940.0,5225.0,2.0,0.0,0.0,3.0,8.0,2760.0,180.0,2010.0,5.0,98052.0,47.6879,-122.107,3090.0,6261.0,8.37
11.0,21.0,2014.0,3.0,2.25,2120.0,18500.0,2.0,0.0,0.0,4.0,8.0,2120.0,0.0,1983.0,31.0,98031.0,47.3914,-122.169,2120.0,14479.0,3.75
6.0,12.0,2014.0,2.0,1.0,820.0,10450.0,1.0,0.0,0.0,4.0,7.0,820.0,0.0,1965.0,49.0,98055.0,47.4261,-122.199,1240.0,11200.0,1.73
5.0,14.0,2015.0,3.0,1.0,1170.0,7320.0,1.0,0.0,0.0,3.0,7.0,1170.0,0.0,1962.0,53.0,98188.0,47.4685,-122.282,2040.0,7320.0,1.83
3.0,24.0,2015.0,3.0,2.0,1460.0,3696.0,2.0,0.0,0.0,3.0,7.0,1460.0,0.0,2010.0,5.0,98053.0,47.6861,-122.013,1720.0,3631.0,3.92137
6.0,24.0,2014.0,3.0,1.0,880.0,18205.0,1.0,0.0,0.0,4.0,6.0,880.0,0.0,1945.0,69.0,98178.0,47.5013,-122.244,1110.0,16115.0,2.18
6.0,19.0,2014.0,6.0,2.75,2520.0,9324.0,1.0,0.0,0.0,4.0,7.0,1320.0,1200.0,1962.0,52.0,98155.0,47.7636,-122.294,1820.0,11000.0,4.1
5.0,3.0,2015.0,5.0,1.0,2010.0,5210.0,1.5,0.0,0.0,3.0,9.0,1890.0,120.0,1927.0,88.0,98119.0,47.6501,-122.37,2330.0,5000.0,10.0
5.0,7.0,2015.0,3.0,2.0,2080.0,4549.0,1.0,0.0,0.0,5.0,7.0,1040.0,1040.0,1954.0,61.0,98115.0,47.6886,-122.309,1620.0,4549.0,6.165
11.0,4.0,2014.0,3.0,2.5,2450.0,4400.0,2.0,0.0,0.0,4.0,9.0,1800.0,650.0,1922.0,92.0,98102.0,47.6439,-122.319,2220.0,5500.0,9.52
2.0,20.0,2015.0,2.0,2.0,1440.0,4666.0,1.0,0.0,0.0,3.0,8.0,1440.0,0.0,2010.0,5.0,98053.0,47.709,-122.019,1510.0,4595.0,4.3995
12.0,2.0,2014.0,6.0,2.25,2550.0,5000.0,2.0,0.0,0.0,4.0,7.0,2550.0,0.0,1907.0,107.0,98117.0,47.6785,-122.396,1480.0,5000.0,10.2
4.0,2.0,2015.0,3.0,1.5,1400.0,6865.0,1.0,0.0,0.0,4.0,7.0,1400.0,0.0,1986.0,29.0,98038.0,47.3639,-122.048,1480.0,8125.0,2.52
11.0,8.0,2014.0,5.0,3.75,3530.0,13260.0,2.0,0.0,0.0,3.0,10.0,3530.0,0.0,2013.0,1.0,98040.0,47.5761,-122.205,3340.0,13260.0,16.1
12.0,4.0,2014.0,4.0,3.25,4010.0,13797.0,2.0,0.0,0.0,3.0,11.0,4010.0,0.0,2003.0,11.0,98059.0,47.5229,-122.152,3980.0,12120.0,9.72
7.0,9.0,2014.0,3.0,2.5,2500.0,7394.0,2.0,0.0,0.0,3.0,9.0,2500.0,0.0,1990.0,24.0,98072.0,47.7441,-122.173,2790.0,7642.0,5.65
5.0,5.0,2015.0,3.0,1.75,1680.0,8725.0,1.0,0.0,0.0,3.0,8.0,1240.0,440.0,1978.0,37.0,98023.0,47.3107,-122.397,2020.0,8352.0,2.6
9.0,30.0,2014.0,3.0,1.5,1030.0,7184.0,1.0,0.0,0.0,4.0,7.0,1030.0,0.0,1968.0,46.0,98056.0,47.5069,-122.189,1330.0,7262.0,2.75
9.0,15.0,2014.0,3.0,2.5,2270.0,7887.0,2.0,0.0,2.0,3.0,8.0,2270.0,0.0,2004.0,10.0,98065.0,47.5326,-121.855,2550.0,7133.0,4.85
1.0,28.0,2015.0,3.0,1.0,860.0,6635.0,1.0,0.0,0.0,3.0,6.0,860.0,0.0,1952.0,63.0,98133.0,47.7508,-122.339,1170.0,8000.0,2.15
7.0,18.0,2014.0,3.0,2.5,1870.0,4657.0,2.0,0.0,0.0,3.0,8.0,1870.0,0.0,2000.0,14.0,98055.0,47.4615,-122.214,2290.0,4795.0,3.3
11.0,18.0,2014.0,2.0,1.0,1250.0,4558.0,1.0,0.0,0.0,3.0,7.0,1250.0,0.0,1948.0,66.0,98126.0,47.5318,-122.379,1180.0,4494.0,3.55
12.0,11.0,2014.0,3.0,1.75,1880.0,30346.0,1.0,0.0,0.0,3.0,8.0,1880.0,0.0,1988.0,26.0,98001.0,47.3515,-122.291,2260.0,5883.0,3.1
10.0,10.0,2014.0,4.0,2.5,2650.0,12001.0,2.0,0.0,0.0,4.0,9.0,2650.0,0.0,1984.0,30.0,98006.0,47.5496,-122.14,2880.0,14054.0,8.7
7.0,30.0,2014.0,5.0,3.5,7350.0,12231.0,2.0,0.0,4.0,3.0,11.0,4750.0,2600.0,2001.0,13.0,98065.0,47.5373,-121.865,5380.0,12587.0,11.1
4.0,7.0,2015.0,4.0,3.5,3440.0,9776.0,2.0,0.0,0.0,3.0,10.0,3440.0,0.0,2006.0,9.0,98040.0,47.5374,-122.216,2400.0,11000.0,13.3
4.0,13.0,2015.0,3.0,1.75,1580.0,9719.0,1.0,0.0,0.0,5.0,7.0,1580.0,0.0,1962.0,53.0,98056.0,47.5396,-122.18,1760.0,8539.0,5.171
7.0,17.0,2014.0,3.0,2.25,1760.0,11946.0,2.0,0.0,0.0,3.0,8.0,1760.0,0.0,1978.0,36.0,98074.0,47.624,-122.05,2080.0,12068.0,5.0
3.0,31.0,2015.0,3.0,1.5,2230.0,8558.0,2.0,0.0,0.0,3.0,8.0,2230.0,0.0,1960.0,55.0,98040.0,47.5833,-122.219,2200.0,8558.0,6.85
5.0,16.0,2014.0,3.0,2.0,1450.0,2400.0,1.5,0.0,0.0,3.0,8.0,1450.0,0.0,1900.0,11.0,98107.0,47.6726,-122.381,1450.0,4275.0,4.9
7.0,30.0,2014.0,4.0,4.0,4390.0,17832.0,1.0,0.0,0.0,4.0,11.0,2430.0,1960.0,1994.0,20.0,98059.0,47.5283,-122.143,3090.0,12369.0,12.8
9.0,17.0,2014.0,2.0,1.0,1150.0,3775.0,1.0,0.0,0.0,3.0,7.0,1150.0,0.0,1917.0,97.0,98103.0,47.6539,-122.329,2240.0,3753.0,5.9995
5.0,21.0,2014.0,3.0,1.75,1390.0,10905.0,1.0,0.0,0.0,3.0,6.0,860.0,530.0,1957.0,57.0,98106.0,47.5517,-122.36,1390.0,10839.0,2.7
4.0,7.0,2015.0,4.0,2.5,2700.0,17853.0,2.0,0.0,0.0,4.0,9.0,2700.0,0.0,1960.0,55.0,98004.0,47.6463,-122.219,3790.0,16672.0,15.6
5.0,5.0,2014.0,2.0,3.0,1270.0,1175.0,2.0,0.0,0.0,3.0,8.0,1110.0,160.0,2000.0,14.0,98103.0,47.6634,-122.34,1290.0,1800.0,5.31
2.0,23.0,2015.0,4.0,2.75,2190.0,9209.0,2.0,0.0,0.0,4.0,8.0,2190.0,0.0,1996.0,19.0,98092.0,47.3341,-122.188,2430.0,6687.0,3.35
11.0,6.0,2014.0,4.0,2.5,2170.0,7700.0,1.0,0.0,0.0,3.0,7.0,1420.0,750.0,1969.0,45.0,98034.0,47.7216,-122.219,1710.0,7770.0,4.65
9.0,9.0,2014.0,2.0,1.0,1080.0,3600.0,1.0,0.0,0.0,3.0,7.0,1080.0,0.0,1922.0,92.0,98122.0,47.6078,-122.291,2230.0,4500.0,4.29
1.0,22.0,2015.0,4.0,2.75,2820.0,5000.0,1.5,0.0,0.0,3.0,8.0,2170.0,650.0,1927.0,88.0,98199.0,47.6376,-122.394,1740.0,5000.0,8.1
5.0,6.0,2015.0,5.0,6.0,7440.0,21540.0,2.0,0.0,0.0,3.0,12.0,5550.0,1890.0,2003.0,12.0,98006.0,47.5692,-122.189,4740.0,19329.0,42.1
3.0,23.0,2015.0,4.0,2.5,1980.0,12062.0,2.0,0.0,0.0,3.0,8.0,1980.0,0.0,1992.0,23.0,98031.0,47.4038,-122.167,2300.0,7902.0,3.7495
8.0,20.0,2014.0,3.0,0.75,1270.0,10092.0,1.0,0.0,0.0,5.0,7.0,1270.0,0.0,1971.0,43.0,98077.0,47.7567,-122.073,1300.0,10375.0,3.16
6.0,17.0,2014.0,5.0,2.75,3010.0,12611.0,2.0,0.0,0.0,3.0,10.0,3010.0,0.0,1994.0,20.0,98052.0,47.696,-122.102,2890.0,9456.0,8.377
5.0,12.0,2015.0,3.0,2.5,2440.0,4244.0,2.0,0.0,0.0,3.0,8.0,2440.0,0.0,2011.0,4.0,98052.0,47.7057,-122.112,2690.0,4556.0,7.29
9.0,16.0,2014.0,4.0,2.75,2240.0,8937.0,1.0,0.0,0.0,4.0,8.0,1460.0,780.0,1976.0,38.0,98033.0,47.6495,-122.194,2360.0,9038.0,6.75
9.0,18.0,2014.0,3.0,1.75,2020.0,10031.0,1.0,0.0,0.0,5.0,7.0,1370.0,650.0,1952.0,62.0,98155.0,47.7487,-122.319,1500.0,8456.0,5.35
4.0,4.0,2015.0,3.0,2.5,2410.0,17424.0,1.0,0.0,0.0,3.0,7.0,1630.0,780.0,1978.0,37.0,98030.0,47.3741,-122.218,1530.0,11761.0,3.3
11.0,1.0,2014.0,4.0,2.5,2990.0,5342.0,2.0,0.0,0.0,3.0,8.0,2990.0,0.0,2004.0,10.0,98074.0,47.6124,-122.009,2990.0,5936.0,6.445
7.0,24.0,2014.0,3.0,2.25,1360.0,1236.0,2.0,0.0,0.0,3.0,8.0,1140.0,220.0,2006.0,8.0,98112.0,47.6198,-122.299,1620.0,1231.0,5.0
11.0,14.0,2014.0,3.0,2.5,1680.0,8512.0,2.0,0.0,0.0,3.0,7.0,1680.0,0.0,1991.0,23.0,98022.0,47.1952,-121.986,1580.0,8512.0,2.72
7.0,8.0,2014.0,2.0,2.5,2560.0,2500.0,2.0,0.0,0.0,5.0,8.0,1690.0,870.0,1901.0,113.0,98112.0,47.6233,-122.3,1890.0,5000.0,7.8
7.0,30.0,2014.0,3.0,2.0,2010.0,12950.0,1.0,0.0,0.0,3.0,8.0,2010.0,0.0,1953.0,61.0,98034.0,47.7222,-122.229,1490.0,10181.0,3.1
3.0,18.0,2015.0,4.0,2.0,1830.0,10416.0,1.0,0.0,0.0,3.0,7.0,1370.0,460.0,1958.0,57.0,98146.0,47.4878,-122.341,1830.0,9271.0,2.45
1.0,9.0,2015.0,3.0,1.75,1540.0,7558.0,1.0,0.0,0.0,3.0,8.0,1540.0,0.0,1964.0,51.0,98052.0,47.6707,-122.156,1540.0,7863.0,5.2
4.0,21.0,2015.0,3.0,1.75,1360.0,4998.0,1.0,0.0,0.0,3.0,8.0,1360.0,0.0,1968.0,1.0,98108.0,47.547,-122.302,1350.0,4998.0,4.45
9.0,5.0,2014.0,3.0,1.0,910.0,8658.0,1.0,0.0,0.0,3.0,7.0,910.0,0.0,1955.0,59.0,98155.0,47.7586,-122.303,1170.0,10200.0,3.06
4.0,28.0,2015.0,3.0,2.25,1610.0,3764.0,2.0,0.0,0.0,3.0,7.0,1610.0,0.0,2012.0,3.0,98042.0,47.3589,-122.083,1610.0,3825.0,2.9
11.0,4.0,2014.0,4.0,2.0,1480.0,15000.0,1.0,0.0,0.0,4.0,7.0,1480.0,0.0,1957.0,57.0,98055.0,47.4312,-122.196,1450.0,8768.0,2.75
6.0,16.0,2014.0,3.0,1.5,2040.0,6000.0,1.0,0.0,0.0,3.0,7.0,1340.0,700.0,1957.0,57.0,98118.0,47.5218,-122.286,1190.0,6000.0,3.35
9.0,9.0,2014.0,2.0,1.0,1040.0,20524.0,1.0,0.0,3.0,3.0,6.0,1040.0,0.0,1949.0,25.0,98014.0,47.6981,-121.875,1880.0,38996.0,1.54
4.0,22.0,2015.0,4.0,2.5,3350.0,29242.0,2.0,0.0,0.0,3.0,11.0,3350.0,0.0,1988.0,27.0,98052.0,47.7197,-122.131,3920.0,24728.0,9.1
6.0,16.0,2014.0,4.0,2.5,2240.0,9826.0,1.0,0.0,0.0,4.0,7.0,1370.0,870.0,1988.0,26.0,98023.0,47.314,-122.364,1980.0,9826.0,2.2
4.0,14.0,2015.0,4.0,2.25,2030.0,12000.0,2.0,0.0,0.0,3.0,7.0,2030.0,0.0,1977.0,38.0,98011.0,47.7699,-122.168,2190.0,9900.0,4.2
5.0,1.0,2015.0,5.0,2.25,2600.0,9600.0,1.0,0.0,2.0,4.0,8.0,1810.0,790.0,1969.0,46.0,98023.0,47.3257,-122.365,2070.0,9660.0,3.1
4.0,30.0,2015.0,3.0,2.5,2370.0,7500.0,1.0,0.0,3.0,3.0,8.0,1620.0,750.0,1979.0,36.0,98198.0,47.4091,-122.331,1960.0,8062.0,3.48
5.0,8.0,2015.0,4.0,2.5,4073.0,17334.0,2.0,0.0,0.0,3.0,8.0,4073.0,0.0,2008.0,7.0,98001.0,47.2949,-122.27,1780.0,9625.0,5.1
6.0,25.0,2014.0,3.0,2.0,1460.0,6377.0,1.0,0.0,0.0,3.0,7.0,1460.0,0.0,1995.0,19.0,98038.0,47.3679,-122.02,1600.0,6250.0,2.85
9.0,26.0,2014.0,4.0,2.5,1950.0,3000.0,2.0,0.0,0.0,3.0,7.0,1950.0,0.0,2002.0,12.0,98178.0,47.4977,-122.226,1170.0,6000.0,2.99
8.0,12.0,2014.0,4.0,1.75,2340.0,7200.0,1.0,0.0,0.0,3.0,8.0,1590.0,750.0,1960.0,54.0,98146.0,47.497,-122.369,1970.0,7800.0,2.9
9.0,4.0,2014.0,3.0,2.0,1300.0,2250.0,2.0,0.0,0.0,3.0,7.0,1300.0,0.0,1988.0,26.0,98103.0,47.6923,-122.332,1300.0,4500.0,4.225
6.0,18.0,2014.0,3.0,2.25,1990.0,6350.0,2.0,0.0,0.0,3.0,7.0,1990.0,0.0,1967.0,47.0,98198.0,47.3822,-122.316,1220.0,6250.0,1.8
3.0,20.0,2015.0,3.0,1.75,1650.0,8073.0,1.0,0.0,0.0,3.0,7.0,1100.0,550.0,1980.0,35.0,98092.0,47.3187,-122.182,1280.0,8073.0,2.34975
3.0,24.0,2015.0,3.0,2.5,2400.0,6182.0,2.0,0.0,0.0,3.0,8.0,2400.0,0.0,1998.0,17.0,98065.0,47.5363,-121.87,2420.0,5829.0,5.23
6.0,30.0,2014.0,3.0,1.75,1300.0,7030.0,1.0,0.0,0.0,3.0,7.0,1300.0,0.0,1968.0,46.0,98034.0,47.721,-122.179,1450.0,7650.0,3.85
5.0,20.0,2014.0,2.0,1.0,1770.0,5522.0,1.5,0.0,0.0,4.0,7.0,960.0,810.0,1943.0,71.0,98178.0,47.4974,-122.231,1830.0,7378.0,2.43
7.0,2.0,2014.0,4.0,2.5,2105.0,6093.0,2.0,0.0,0.0,3.0,8.0,2105.0,0.0,2003.0,11.0,98042.0,47.3531,-122.147,1930.0,8022.0,3.3
11.0,19.0,2014.0,4.0,2.5,3220.0,20251.0,1.0,0.0,0.0,3.0,10.0,3220.0,0.0,1969.0,45.0,98006.0,47.5692,-122.192,4200.0,22114.0,23.8
3.0,31.0,2015.0,3.0,1.5,980.0,7770.0,1.0,0.0,0.0,4.0,7.0,980.0,0.0,1968.0,47.0,98033.0,47.6923,-122.201,1470.0,7350.0,4.638
3.0,4.0,2015.0,3.0,2.5,1990.0,7397.0,2.0,0.0,0.0,3.0,9.0,1990.0,0.0,1993.0,22.0,98072.0,47.7703,-122.165,2210.0,7397.0,5.36
12.0,12.0,2014.0,3.0,2.5,2056.0,3564.0,2.0,0.0,0.0,3.0,7.0,2056.0,0.0,2014.0,0.0,98092.0,47.338,-122.181,2056.0,3577.0,3.03
9.0,29.0,2014.0,2.0,2.5,1790.0,5400.0,2.0,0.0,0.0,4.0,8.0,1790.0,0.0,1979.0,35.0,98052.0,47.6606,-122.128,1700.0,5760.0,4.05
7.0,31.0,2014.0,3.0,1.0,1010.0,25277.0,1.0,0.0,0.0,5.0,5.0,1010.0,0.0,1961.0,53.0,98019.0,47.7242,-121.951,1570.0,213879.0,2.01
8.0,15.0,2014.0,4.0,3.25,3090.0,67518.0,2.0,0.0,0.0,3.0,10.0,3090.0,0.0,1988.0,26.0,98053.0,47.6674,-122.046,3200.0,65775.0,8.44
12.0,18.0,2014.0,2.0,1.75,1990.0,6549.0,1.0,0.0,0.0,3.0,7.0,1170.0,820.0,1948.0,66.0,98115.0,47.7,-122.296,1640.0,7202.0,5.825
9.0,25.0,2014.0,3.0,2.25,1190.0,13630.0,1.0,0.0,0.0,3.0,7.0,1190.0,0.0,1984.0,30.0,98045.0,47.4813,-121.735,1630.0,14405.0,4.45
6.0,15.0,2014.0,4.0,2.5,2700.0,9122.0,2.0,0.0,0.0,3.0,9.0,2700.0,0.0,1990.0,24.0,98029.0,47.5771,-121.994,2500.0,9122.0,6.525
12.0,22.0,2014.0,2.0,2.25,1150.0,711.0,2.0,0.0,0.0,3.0,7.0,1150.0,0.0,2013.0,1.0,98027.0,47.5323,-122.07,1150.0,748.0,3.25
5.0,5.0,2015.0,4.0,2.5,2210.0,49375.0,1.0,0.0,0.0,3.0,8.0,2210.0,0.0,1997.0,18.0,98038.0,47.3828,-122.071,2670.0,49385.0,4.55
1.0,30.0,2015.0,3.0,2.5,1760.0,1755.0,3.5,0.0,0.0,3.0,8.0,1760.0,0.0,1998.0,17.0,98105.0,47.6688,-122.279,1700.0,1721.0,5.44
6.0,2.0,2014.0,4.0,2.5,2430.0,14400.0,1.0,0.0,0.0,5.0,8.0,1670.0,760.0,1963.0,51.0,98007.0,47.6202,-122.138,2140.0,9048.0,6.45
2.0,18.0,2015.0,3.0,2.0,1580.0,6655.0,1.0,0.0,0.0,3.0,6.0,790.0,790.0,1944.0,71.0,98178.0,47.4927,-122.248,1090.0,6655.0,2.21347
2.0,13.0,2015.0,3.0,1.0,1110.0,7208.0,1.0,0.0,0.0,3.0,7.0,1110.0,0.0,1980.0,35.0,98052.0,47.6979,-122.124,1440.0,7210.0,4.115
8.0,26.0,2014.0,4.0,2.5,2890.0,15067.0,2.0,0.0,0.0,3.0,9.0,2890.0,0.0,2003.0,11.0,98024.0,47.5666,-121.907,3090.0,15398.0,5.15
7.0,28.0,2014.0,4.0,2.25,2060.0,8540.0,1.0,0.0,0.0,4.0,7.0,1540.0,520.0,1967.0,47.0,98034.0,47.734,-122.19,1560.0,7700.0,4.25
6.0,17.0,2014.0,4.0,2.25,1930.0,7207.0,1.0,0.0,0.0,4.0,7.0,1360.0,570.0,1988.0,26.0,98030.0,47.3783,-122.182,1760.0,7207.0,2.8
7.0,31.0,2014.0,3.0,2.25,1780.0,4252.0,2.0,0.0,0.0,4.0,8.0,1540.0,240.0,1989.0,25.0,98144.0,47.6004,-122.292,2220.0,4000.0,6.75
1.0,6.0,2015.0,3.0,1.75,1740.0,10800.0,1.0,0.0,0.0,3.0,7.0,1740.0,0.0,1959.0,56.0,98133.0,47.7717,-122.351,1810.0,7735.0,3.4
5.0,6.0,2015.0,4.0,2.75,2720.0,3840.0,2.0,0.0,0.0,3.0,8.0,1790.0,930.0,1920.0,6.0,98107.0,47.6624,-122.361,1360.0,3880.0,8.6
11.0,20.0,2014.0,3.0,1.75,1430.0,10574.0,2.0,0.0,0.0,3.0,7.0,1430.0,0.0,1981.0,33.0,98011.0,47.7668,-122.218,1900.0,10450.0,3.75
4.0,17.0,2015.0,3.0,2.0,1570.0,5250.0,1.0,0.0,0.0,3.0,7.0,1570.0,0.0,1998.0,17.0,98092.0,47.3163,-122.188,1570.0,5250.0,2.785
9.0,3.0,2014.0,3.0,1.75,1590.0,41550.0,1.5,0.0,0.0,3.0,6.0,1290.0,300.0,1933.0,25.0,98168.0,47.4817,-122.28,2990.0,6464.0,2.955
